age_group,date,J12_J18,NoPCV,pop,A00_A09,A15_A19,A20_A28,A30_49,A50_A64,A65_A69,A70_A74,A75_A79,A80_A89,A90_A99,B00_B09,B15_B19,B20_B24,B25_B34,B35_B49,B50_B64,B65_B83,B85_B89,B90_B94,B95_B98,B99_B99,C00_C97,D00_D09,D10_D36,D37_D48,D50_D53,D55_D59,D60_D64,D65_D69,D70_D77,D80_D89,E00_E07,E10_E14,E15_E16,E20_E35,E40_E46,E50_E64,E65_E68,E70_E90,F00_99,G00_G09,G10_G14,G20_G26,G30_G32,G35_G37,G40_G47,G50_G59,G60_G64,G70_G73,G80_G83,G90_G99,H00_H06,H10_H13,H15_H22,H25_H28,H30_H36,H40_H42,H43_H45,H46_H48,H49_H52,H53_H54,H55_H59,H60_H62,H65_H75,H80_H83,H90_H95,I00_I02,I05_I09,I10_I15,I20_I25,I26_I28,I30_I52,I60_69,I70_I79,I80_I89,I95_I99,J00_J06,J09_J18,J20_J22,J30_J39,J40_J47,J60_J70,J80_J84,J85_J86,J90_J94,J95_J99,K00_K14,K20_K31,K35_K38,K40_K46,K50_K52,K55_K63,K65_K67,K70_K77,K80_K87,K90_K93,L00_L08,L10_L14,L20_L30,L40_L45,L50_L54,L55_L59,L60_L75,L80_L99,M00_M25,M30_M36,M40_M54,M60_M79,M80_M94,M95_M99,N00_N08,N10_N16,N17_N19,N20_N23,N25_N29,N30_N39,N40_N51,N60_N64,N70_N77,N80_N98,N99_N99,O00_99,P00_P04,P05_P08,P10_P15,P20_P29,P35_P39,P50_P61,P70_P74,P75_P78,P80_P83,P90_P96,Q00_Q07,Q10_Q18,Q20_Q28,Q30_Q34,Q35_Q37,Q38_Q45,Q50_Q56,Q60_Q64,Q65_Q79,Q80_Q89,Q90_Q99,R00_R09,R10_R19,R20_R23,R25_R29,R30_R39,R40_R46,R47_R49,R50_R69,R70_R79,R80_R82,R83_R89,R90_R94,R95_R99,S00_S09,S10_S19,S20_S29,S30_S39,S40_S49,S50_S59,S60_S69,S70_S79,S80_S89,S90_S99,T00_T07,T08_T14,T15_T19,T20_T32,T33_T35,T36_T50,T51_T65,T66_T78,T79_T79,T80_T88,T90_T98,V01_X59,X60_X84,X85_Y09,Y10_Y99,Z00_Z13,Z20_Z29,Z30_Z39,Z40_Z54,Z55_Z65,Z70_Z76,Z80_Z99
3-<12mo,1/1/2010,178,1231,6246923.632,154,2,0,103,0,0,0,0,3,11,3,0,8,3,0,15,0,1,0,0,3,16,0,1,0,1,6,11,7,0,2,1,1,0,3,55,1,0,23,0,32,3,0,3,0,2,2,3,3,14,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6,38,3,2,1,0,2,179,17,0,7,15,5,3,3,24,0,5,0,3,3,12,2,15,2,3,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,7,0,0,0,1,0,0,10,1,1,56,15,3,2,8,3,7,64,0,186,21,1,24,0,2,14,18,30,8,2,0,0,0,0,0,2,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,5,10,0,0,0,0,0,0,0
3-<12mo,4/1/2010,226,1313,6204798.256,101,3,0,101,1,0,0,0,6,3,0,0,12,1,4,9,1,0,0,0,1,27,0,0,0,4,3,14,5,4,2,0,0,1,1,48,0,0,28,0,35,4,2,0,0,5,2,3,1,14,36,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,6,34,5,1,1,1,3,230,40,3,20,16,12,5,4,26,1,14,0,3,5,16,4,9,1,3,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,0,13,5,1,64,17,2,2,11,0,5,64,0,214,16,0,35,0,2,15,20,48,11,2,0,0,0,0,0,3,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,16,20,0,0,0,0,0,0,0
3-<12mo,7/1/2010,180,1183,6162217.939,107,0,0,82,2,0,0,0,3,3,8,0,9,3,1,9,0,0,0,0,1,12,0,3,1,3,4,11,4,2,1,0,2,1,1,54,0,0,25,0,31,3,0,3,0,5,0,6,2,8,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,6,28,6,0,2,0,6,183,27,2,8,21,10,0,5,20,0,13,1,4,2,13,2,11,2,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,10,0,0,2,0,0,0,0,0,0,9,6,0,63,18,6,2,10,1,4,45,0,173,18,1,36,1,7,11,15,47,14,2,0,0,0,0,0,6,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,8,10,0,0,0,0,0,0,0
3-<12mo,10/1/2010,162,1131,6119210.485,99,2,0,109,0,0,0,0,0,3,12,0,12,3,0,8,1,1,0,0,1,17,0,0,3,2,5,9,10,0,4,2,0,0,0,34,0,0,21,1,33,6,0,0,0,7,2,1,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,9,29,1,0,3,0,3,162,23,1,13,24,2,4,4,20,0,11,0,0,3,16,2,5,3,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,6,0,0,6,0,0,0,1,0,0,10,3,0,54,15,2,2,8,0,0,56,0,177,14,0,26,0,2,7,20,47,17,0,0,0,0,0,0,10,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,10,7,0,0,0,0,0,0,0
3-<12mo,1/1/2011,160,1150,6075803.698,102,2,0,97,1,0,0,0,2,11,8,0,6,2,6,12,0,0,0,0,0,25,0,1,3,3,4,14,5,3,5,0,2,1,1,49,0,0,27,0,20,4,0,2,0,5,0,7,2,8,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,39,3,1,1,0,1,160,19,2,4,20,9,4,3,19,0,5,0,4,0,19,1,9,3,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,5,0,0,7,0,0,0,0,0,0,12,1,0,52,19,2,4,4,1,3,48,0,172,14,1,21,0,5,11,20,42,12,0,2,0,0,0,0,3,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,14,8,0,0,0,0,0,0,0
3-<12mo,4/1/2011,238,1209,6032025.381,64,1,0,65,1,0,0,0,0,9,5,0,5,4,1,16,0,0,0,0,0,19,0,1,3,1,0,11,9,1,5,1,2,0,1,50,0,0,24,1,34,2,0,1,0,6,0,5,6,14,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,6,43,5,0,2,1,3,242,46,3,14,22,5,2,5,34,0,7,1,2,5,10,4,5,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,0,0,2,0,0,0,0,0,0,13,1,0,58,18,5,6,9,0,5,57,0,202,16,2,25,0,4,14,23,58,11,0,0,0,0,0,0,4,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,7,17,0,0,0,0,0,0,0
3-<12mo,7/1/2011,165,1090,5987903.339,61,2,0,74,4,0,0,0,1,1,9,0,5,0,5,7,0,1,0,0,0,13,0,0,2,1,3,4,7,2,0,0,0,0,1,25,0,0,24,0,41,1,0,2,0,5,0,2,3,8,23,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,6,50,5,0,1,0,4,166,31,5,8,13,4,6,1,22,0,4,1,0,2,11,3,10,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,9,1,0,1,0,0,0,7,4,1,59,14,1,3,10,0,4,43,0,211,19,4,28,0,3,5,18,51,11,0,0,0,0,0,0,3,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,7,9,0,0,0,0,0,0,0
3-<12mo,10/1/2011,174,1069,5943465.375,60,1,1,75,0,0,0,0,3,1,7,2,4,5,0,3,0,1,0,0,0,16,0,0,1,1,3,17,5,3,5,0,0,1,0,39,0,0,26,1,17,4,1,1,2,2,1,5,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,42,8,1,2,0,1,177,13,1,7,17,5,0,1,14,0,9,0,6,3,15,3,12,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,3,6,0,0,1,0,0,0,5,2,1,51,11,4,3,6,2,1,49,0,179,19,1,29,0,3,8,19,47,5,0,0,0,0,0,0,6,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,10,12,0,0,0,0,0,0,0
3-<12mo,1/1/2012,150,1070,5898739.293,93,0,0,79,2,1,0,0,2,0,8,0,9,4,1,11,2,2,0,0,0,23,0,1,1,3,3,10,1,1,2,0,1,1,1,38,0,0,25,1,9,3,0,0,0,3,0,4,2,13,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,33,6,1,0,0,1,150,17,0,4,22,13,0,3,21,0,7,1,2,2,17,4,11,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,1,7,0,0,0,0,0,0,6,1,0,45,13,3,0,5,1,1,49,0,191,15,2,25,0,4,11,10,36,11,1,0,0,0,0,0,9,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,6,7,0,0,0,0,0,0,0
3-<12mo,4/1/2012,222,1280,5853752.897,94,2,0,77,2,0,0,0,0,2,2,0,10,4,1,9,0,0,0,0,1,21,0,2,6,0,5,12,6,1,6,1,2,0,1,40,0,0,24,0,28,7,0,0,2,9,1,7,0,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,25,2,0,1,0,2,225,48,1,11,20,11,2,6,23,1,5,1,4,5,10,0,9,2,2,5,0,0,0,1,0,0,0,1,0,0,2,0,0,3,2,4,0,1,5,0,0,0,0,0,0,5,3,0,66,24,2,1,13,0,3,61,0,213,36,2,35,0,4,15,16,74,16,0,0,0,0,0,0,5,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,9,13,0,0,0,0,0,0,0
3-<12mo,7/1/2012,176,1230,5808533.989,84,4,0,78,3,0,0,0,2,2,5,1,9,6,1,6,2,0,0,0,1,31,0,1,0,1,3,9,5,1,4,5,3,1,2,47,0,0,18,0,28,2,1,1,0,4,0,5,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,39,5,0,0,2,3,185,37,1,8,21,7,0,2,26,0,7,0,2,5,14,3,12,1,3,4,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,4,0,1,4,0,0,1,0,0,0,11,5,0,44,22,2,1,8,1,2,65,0,197,12,3,35,0,3,18,20,64,13,0,0,0,0,0,0,1,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,9,9,0,0,0,0,0,0,0
3-<12mo,10/1/2012,119,1046,5763110.375,69,0,0,89,1,0,0,0,4,0,6,1,5,1,0,5,2,0,0,0,3,20,0,0,1,0,3,8,7,0,3,0,1,0,2,30,0,0,25,2,19,4,1,0,0,5,1,3,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,5,47,6,0,0,0,4,121,22,3,8,13,8,2,5,24,0,6,0,2,2,13,1,7,0,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,6,1,0,0,0,0,0,6,1,0,55,13,1,3,8,0,0,44,0,180,16,0,29,0,4,15,17,47,12,0,0,0,0,0,0,5,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,7,8,0,0,0,0,0,0,0
3-<12mo,1/1/2013,186,1080,5717509.858,93,2,0,86,0,0,0,0,3,5,1,0,3,4,2,8,1,1,0,0,0,27,0,1,0,0,1,8,5,4,1,0,1,0,2,36,0,0,22,1,11,3,0,0,0,4,0,4,2,12,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,4,37,0,0,0,0,0,189,22,0,8,22,4,2,3,21,0,5,0,2,4,16,3,4,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,11,0,0,0,0,0,0,11,1,0,49,16,1,1,10,0,1,43,0,188,28,2,36,0,5,10,15,41,5,0,0,1,0,0,0,5,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,7,10,0,0,0,0,0,0,0
3-<12mo,4/1/2013,228,1304,5671760.242,78,3,0,73,4,0,0,0,1,4,4,1,11,4,1,11,0,1,0,0,1,15,0,0,0,1,2,6,4,6,1,0,0,1,2,37,1,0,29,0,20,7,2,1,0,5,0,5,4,13,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,39,6,0,1,0,2,236,43,1,8,29,7,6,4,27,0,6,0,4,1,18,1,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,0,0,0,19,2,3,67,15,1,2,10,2,3,60,0,221,25,4,38,0,5,14,23,59,19,0,0,0,0,0,0,6,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,9,26,0,0,0,0,0,0,0
3-<12mo,7/1/2013,161,1178,5625889.33,87,2,0,95,1,0,0,0,1,1,4,2,13,1,3,11,1,0,0,0,1,14,0,1,1,0,4,9,7,0,2,0,4,0,2,43,0,0,24,0,22,5,0,0,0,5,1,2,3,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,5,1,2,0,2,165,27,1,5,19,8,2,3,24,0,6,1,3,5,13,2,14,1,1,3,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,4,0,0,9,0,0,0,0,0,0,13,3,2,54,24,4,0,12,0,5,50,0,178,17,1,36,0,3,13,24,43,7,2,0,0,0,0,0,4,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,15,20,0,0,0,0,0,0,0
3-<12mo,10/1/2013,158,1176,5579924.926,57,4,0,83,2,0,0,0,4,3,8,0,6,0,1,7,0,0,0,0,1,22,0,1,2,0,8,4,4,3,4,0,1,0,2,39,0,0,37,0,18,2,0,0,0,10,1,6,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,35,3,0,1,0,2,160,17,4,13,20,3,0,1,17,0,6,0,2,6,7,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,15,0,0,0,0,0,0,17,4,0,48,15,2,1,10,1,5,40,0,205,16,0,32,0,2,16,14,50,11,0,0,1,0,0,0,3,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,12,22,0,0,0,0,0,0,0
3-<12mo,1/1/2014,137,1065,5533894.834,90,2,0,80,0,0,0,0,1,2,2,1,8,2,1,5,0,0,0,0,0,14,0,1,2,0,8,7,9,4,1,0,1,0,3,37,1,0,34,0,15,2,0,1,0,3,1,4,2,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,40,5,0,1,0,3,138,6,1,6,14,4,2,1,19,0,6,0,2,2,16,4,18,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,0,0,4,0,0,0,0,0,0,12,1,0,43,21,5,3,11,0,5,36,0,189,18,1,27,0,3,11,15,42,9,0,0,0,0,0,0,5,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,10,8,0,0,0,0,0,0,0
3-<12mo,4/1/2014,205,1180,5487826.857,67,2,0,67,1,0,0,0,4,4,2,1,2,5,3,3,0,0,0,0,1,18,0,2,1,0,5,8,5,1,2,0,0,2,0,47,0,0,17,0,29,3,0,0,0,5,0,2,3,10,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,43,6,0,0,0,6,208,40,4,8,24,12,2,1,25,0,7,0,2,1,9,2,10,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,1,6,1,0,0,0,0,0,12,3,0,59,15,1,1,15,0,7,63,0,234,22,2,38,0,4,16,14,59,10,0,0,0,0,0,0,4,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,9,11,0,0,0,0,0,0,0
3-<12mo,7/1/2014,199,1169,5441748.8,83,7,0,78,1,0,0,0,1,1,1,0,4,3,2,5,0,0,0,0,0,22,0,1,3,0,4,8,4,2,3,0,2,3,1,43,0,0,25,0,25,3,1,0,0,11,1,7,3,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,39,6,0,2,0,1,202,24,5,11,17,7,0,1,21,0,5,0,1,2,12,3,15,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,7,0,0,0,0,0,0,9,1,0,49,16,2,1,5,0,10,66,0,220,17,2,31,1,3,15,18,55,12,1,0,0,0,0,0,3,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,7,13,0,0,0,0,0,0,0
3-<12mo,10/1/2014,139,1150,5395688.466,61,1,0,70,1,0,0,0,3,2,9,1,3,2,0,12,0,0,0,0,2,21,0,1,0,2,7,4,4,1,4,0,2,0,0,28,0,0,28,0,14,5,0,1,0,6,0,6,0,10,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,7,34,8,0,1,1,3,142,20,0,4,18,3,1,2,19,0,8,1,2,5,7,2,9,2,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,7,0,0,8,0,0,0,0,0,0,15,1,1,62,15,3,0,7,0,6,60,0,185,25,2,35,0,1,19,21,66,6,0,0,0,0,1,0,5,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,10,11,0,0,0,0,0,0,0
3-<24mo,1/1/2004,423,3080,16387247.36,630,6,0,257,1,0,0,0,2,0,7,5,17,1,3,25,3,1,0,0,0,49,0,2,2,11,10,35,8,0,5,1,1,1,4,269,2,0,26,2,61,9,0,1,0,7,0,6,5,18,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,7,68,8,0,0,0,6,426,33,2,25,23,14,6,8,92,0,11,1,3,9,17,6,17,0,7,9,0,1,0,1,0,0,0,0,0,0,0,1,0,5,4,13,0,2,6,2,0,0,0,0,0,17,8,0,62,19,4,3,9,2,12,69,0,232,12,1,30,0,9,6,27,39,40,0,0,0,0,0,0,9,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1,15,41,0,0,0,0,0,0,0
3-<24mo,4/1/2004,531,2879,16334304.61,383,11,0,248,0,0,0,0,8,0,3,4,13,5,4,23,1,1,3,0,1,63,0,1,3,18,10,54,9,3,5,0,4,0,5,292,1,0,28,1,89,8,0,1,0,12,0,2,0,29,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,7,54,11,1,3,0,8,532,57,4,52,39,15,1,10,101,0,6,0,2,5,15,2,15,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,1,8,0,0,0,0,0,0,25,5,1,63,20,3,0,7,3,11,73,0,278,29,4,35,0,5,15,20,71,39,0,0,0,0,0,0,9,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,9,43,0,0,0,0,0,0,0
3-<24mo,7/1/2004,499,2671,16278737.72,400,6,0,261,2,0,0,0,5,0,7,3,23,2,4,15,3,1,1,0,2,56,0,5,1,9,10,25,2,4,3,1,4,0,3,196,0,0,21,0,81,8,0,1,0,10,2,5,4,34,61,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,1,4,77,7,1,1,0,6,502,47,6,31,40,15,1,10,103,0,17,0,4,6,16,7,17,3,4,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,12,0,2,7,1,0,0,0,0,0,26,9,0,72,17,3,3,7,0,6,69,0,263,29,3,29,0,3,7,23,57,33,0,1,0,0,0,0,11,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,16,34,0,0,0,0,0,0,0
3-<24mo,10/1/2004,421,2361,16220610.45,355,4,1,234,0,0,0,0,3,0,17,2,17,3,4,16,8,0,0,0,0,63,0,5,3,7,7,23,12,5,5,0,3,2,2,193,0,1,12,0,64,5,0,4,0,13,1,6,2,21,54,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,1,5,77,7,0,2,0,5,422,29,2,34,27,13,1,9,75,0,11,3,3,9,12,6,12,0,7,2,0,0,0,2,0,0,1,0,2,0,1,0,0,2,1,6,0,1,8,0,0,0,0,0,0,16,7,0,66,21,0,0,10,0,7,61,0,211,23,2,30,0,9,10,17,40,28,1,0,0,0,0,0,11,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1,13,32,0,0,0,0,0,0,0
3-<24mo,1/1/2005,359,2429,16159986.54,423,2,0,225,0,0,0,0,1,0,9,1,14,8,0,14,9,0,0,0,3,54,0,3,3,12,7,25,13,3,3,1,4,0,1,188,0,0,23,1,61,7,0,1,0,6,2,3,1,24,64,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,5,77,7,2,3,0,4,363,31,1,37,24,13,4,8,64,0,12,1,5,9,23,4,17,4,4,5,1,0,0,1,0,0,0,0,0,0,0,1,0,5,3,7,0,0,6,0,0,0,0,0,0,21,6,0,41,10,3,2,6,0,9,77,0,244,16,1,33,0,3,17,18,55,32,0,0,0,0,0,0,10,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,18,31,0,0,0,0,0,0,0
3-<24mo,4/1/2005,533,2870,16096929.75,477,5,0,266,1,0,1,0,6,1,2,4,21,5,1,25,7,1,0,0,1,63,0,3,5,20,10,43,11,4,1,0,4,0,7,251,3,0,26,0,84,7,0,0,0,11,5,7,4,37,64,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,86,19,0,1,0,9,538,53,2,38,34,21,2,11,99,1,7,0,3,5,20,8,17,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,4,3,8,0,0,6,0,0,1,0,0,0,19,6,0,60,18,3,1,4,2,13,93,0,262,31,2,31,0,8,8,18,49,32,1,0,1,0,0,0,16,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,11,38,0,0,0,0,0,0,0
3-<24mo,7/1/2005,487,2634,16031503.82,502,3,0,272,1,0,0,0,7,0,14,6,10,6,2,18,5,3,0,0,0,54,0,4,3,9,8,37,14,3,6,0,5,1,1,208,0,1,21,0,88,4,1,2,0,17,1,6,2,22,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,12,69,14,0,0,1,5,488,44,3,38,44,4,2,14,101,0,7,2,3,2,24,2,23,2,6,4,1,0,0,0,0,0,0,0,1,1,0,0,0,4,4,11,0,2,5,0,0,0,0,0,0,12,5,3,60,10,4,0,4,0,11,74,0,236,30,4,40,0,5,9,19,58,36,0,0,0,0,0,0,8,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,19,52,0,0,0,0,0,0,0
